event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
071EF7CA5C5C,order,2024-09-19 23:23:37,CUST0002476,PROD0020,United States,39.8283,-98.5795,,Partner,PayPal,USD,1,144.0,N/A,0.0,0.0,144.0,1.0,144.0,False,,
584CEB153FAC,order,2025-09-24 17:14:17,CUST0000806,PROD0098,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,10,219.18,N/A,0.0,438.36,2630.16,1.22,3208.8,False,,
6DA680AA387A,order,2024-07-31 14:27:20,CUST0001464,PROD0087,United States,39.8283,-98.5795,,Reseller,Invoice,USD,5,14.96,N/A,0.0,0.0,74.8,1.0,74.8,False,,
2163E55A641B,invoice,2024-10-25 11:07:21,CUST0001285,PROD0024,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,20,84.0,N/A,0.0,0.0,1680.0,1.0,1680.0,False,,
D3C2C489E0C6,invoice,2024-11-27 17:05:04,CUST0002206,PROD0021,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,20,15.15,N/A,0.0,30.3,333.3,0.66,219.98,False,,
9D335A0C19DB,order,2024-08-29 13:12:34,CUST0002876,PROD0071,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,19.8,N/A,0.0,1.98,21.78,0.66,14.37,False,,
4C84C33FFBB9,invoice,2024-06-20 19:04:57,CUST0002159,PROD0092,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,3,221.65,N/A,0.0,132.99,797.94,1.06,845.82,False,,
2B2C82CD10A7,order,2025-06-26 16:20:37,CUST0002332,PROD0011,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,204.1,NEWCUSTOMER10,20.41,40.82,224.51,1.22,273.9,False,,
86C13CD9EC86,order,2024-09-25 23:43:29,CUST0003520,PROD0052,Canada,56.1304,-106.3468,,Website,Credit Card,USD,15,200.0,N/A,0.0,150.0,3150.0,1.0,3150.0,False,,
7F1B5100F142,order,2025-04-23 22:28:30,CUST0001507,PROD0084,United States,39.8283,-98.5795,,Website,Wire,USD,10,225.15,N/A,0.0,0.0,2251.5,1.0,2251.5,False,,
07DC76960A91,invoice,2024-05-25 11:45:47,CUST0001452,PROD0077,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,15,25.0,N/A,0.0,0.0,375.0,1.0,375.0,False,,
B07A5A5EA06F,order,2024-12-07 18:07:03,CUST0003570,PROD0019,United Kingdom,55.3781,-3.436,EU,Partner,Credit Card,GBP,1,12.3,N/A,0.0,2.46,14.76,1.22,18.01,False,,
160FF410DCD0,invoice,2025-02-16 22:28:18,CUST0000998,PROD0062,Spain,40.4637,-3.7492,EU,Reseller,Credit Card,EUR,3,212.41,N/A,0.0,127.45,764.68,1.06,810.56,False,,
FB2ED5571262,order,2025-07-26 05:34:02,CUST0003827,PROD0003,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,3,23.77,N/A,0.0,14.26,85.57,1.22,104.4,False,,
D780C429C809,order,2024-06-20 18:50:35,CUST0002550,PROD0001,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,3,74.24,BFCM10,22.27,22.27,222.72,0.66,147.0,False,,
E4FF8001D59A,invoice,2024-10-20 00:08:05,CUST0003034,PROD0026,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,5,236.89,SAVE5,59.22,236.89,1362.12,1.22,1661.79,False,,
6330DD62CE5E,invoice,2025-07-27 05:26:16,CUST0003489,PROD0025,France,46.2276,2.2137,EU,Marketplace,Invoice,EUR,3,27.36,WELCOME10,8.21,16.42,90.29,1.06,95.71,False,,
7C88EB06A239,invoice,2025-02-05 08:25:05,CUST0002908,PROD0053,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,15,27.36,WELCOME10,41.04,82.08,451.44,1.06,478.53,False,,
6026A1F83CD7,order,2024-08-04 21:03:16,CUST0003601,PROD0021,Australia,-25.2744,133.7751,APAC,Website,PayPal,AUD,15,15.15,SAVE5,11.36,22.72,238.61,0.66,157.48,False,,
6533178F1E55,invoice,2024-12-26 22:01:36,CUST0002263,PROD0056,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,5,60.0,N/A,0.0,0.0,300.0,1.0,300.0,False,,
0B46A2E03F6E,order,2024-09-07 06:44:05,CUST0001905,PROD0087,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,14.96,N/A,0.0,0.0,14.96,1.0,14.96,False,,
31E9FC15CB84,order,2025-03-27 01:56:32,CUST0001714,PROD0016,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,3,159.09,N/A,0.0,47.73,525.0,0.66,346.5,False,,
B42DD38343A9,order,2025-08-03 15:29:33,CUST0000806,PROD0025,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,5,23.77,N/A,0.0,23.77,142.62,1.22,174.0,False,,
4278F8E1B62E,order,2024-10-03 20:45:30,CUST0002676,PROD0038,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,1,117.92,N/A,0.0,23.58,141.5,1.06,149.99,False,,
15B8346EAEDA,order,2025-09-18 03:09:40,CUST0002195,PROD0073,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,20.0,N/A,0.0,0.0,100.0,1.0,100.0,False,,
DE39DE0D4E59,order,2025-03-29 07:39:46,CUST0002681,PROD0057,Canada,56.1304,-106.3468,,Website,Invoice,USD,15,5.0,N/A,0.0,3.75,78.75,1.0,78.75,False,,
706FF9614A94,order,2025-06-30 11:11:26,CUST0003327,PROD0011,United States,39.8283,-98.5795,,Website,Wire,USD,1,249.0,N/A,0.0,0.0,249.0,1.0,249.0,False,,
0024080D2237,order,2025-08-10 00:52:08,CUST0002684,PROD0018,United Kingdom,55.3781,-3.436,EU,Partner,Credit Card,GBP,1,186.89,NEWCUSTOMER10,18.69,37.38,205.58,1.22,250.81,False,,
98D4BC2A799A,invoice,2024-09-15 09:56:00,CUST0002427,PROD0090,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,1,126.05,N/A,0.0,25.21,151.26,1.22,184.54,False,,
4BCF08F563DA,order,2024-06-26 21:38:46,CUST0003791,PROD0089,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,23.45,SAVE5,17.59,0.0,334.16,1.0,334.16,False,,
8A37862700B4,order,2024-06-21 09:38:33,CUST0001072,PROD0039,United States,39.8283,-98.5795,,Website,PayPal,USD,5,25.0,N/A,0.0,0.0,125.0,1.0,125.0,False,,
947D23778E8C,order,2025-08-06 06:46:04,CUST0000931,PROD0085,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,3,10.16,N/A,0.0,6.1,36.58,1.22,44.63,False,,
BF5CBCA44E57,order,2024-08-02 14:48:05,CUST0003507,PROD0055,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,5,5.66,N/A,0.0,5.66,33.96,1.06,36.0,False,,
C5CAD7E698E9,order,2024-07-24 14:40:00,CUST0001514,PROD0018,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,10,345.45,N/A,0.0,345.45,3799.95,0.66,2507.97,False,,
62BC1B4B7D8F,order,2025-01-09 13:19:13,CUST0002764,PROD0099,Philippines,12.8797,121.774,APAC,Marketplace,Credit Card,USD,1,29.38,N/A,0.0,4.41,33.79,1.0,33.79,False,,
4EA80C96D1A3,order,2024-11-13 21:01:06,CUST0003297,PROD0092,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,3,221.65,N/A,0.0,132.99,797.94,1.06,845.82,False,,
89303CEDFD7C,order,2025-07-24 11:39:15,CUST0003868,PROD0101,Canada,56.1304,-106.3468,,Website,PayPal,USD,5,30.65,N/A,0.0,7.66,160.91,1.0,160.91,False,,
943170E1F26A,invoice,2025-02-09 08:23:36,CUST0000076,PROD0099,Australia,-25.2744,133.7751,APAC,Reseller,Wire,AUD,1,44.52,WELCOME10,4.45,4.45,44.52,0.66,29.38,False,,
E9D0B0CF2B0E,order,2024-11-28 01:56:00,CUST0003548,PROD0022,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,15,90.57,N/A,0.0,271.71,1630.26,1.06,1728.08,False,,
ECD561E60CF3,order,2025-10-05 22:45:32,CUST0002537,PROD0059,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,27.36,N/A,0.0,5.47,32.83,1.06,34.8,False,,
EF25FB83D9B1,invoice,2025-09-26 17:09:33,CUST0001053,PROD0025,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,29.0,SAVE5,7.25,0.0,137.75,1.0,137.75,False,,
B2A7CC1EC8F1,order,2025-03-12 04:56:10,CUST0003474,PROD0091,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,28.69,N/A,0.0,4.3,32.99,1.0,32.99,False,,
BC6EE39D26A2,order,2025-01-12 09:15:45,CUST0000900,PROD0031,Philippines,12.8797,121.774,APAC,Reseller,Invoice,USD,15,12.0,N/A,0.0,27.0,207.0,1.0,207.0,False,,
C20D304A49A7,order,2024-08-10 07:30:04,CUST0003448,PROD0015,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,8.75,NEWCUSTOMER10,0.88,0.0,7.87,1.0,7.87,False,,
46062E99501F,order,2024-10-30 20:15:21,CUST0002860,PROD0090,United States,39.8283,-98.5795,,Partner,Credit Card,USD,15,153.78,N/A,0.0,0.0,2306.7,1.0,2306.7,False,,
9EAD8BF2EC37,invoice,2024-08-18 16:33:49,CUST0002806,PROD0028,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,70.0,N/A,0.0,0.0,210.0,1.0,210.0,False,,
0845B6B53F5D,order,2025-03-21 14:48:03,CUST0002369,PROD0056,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,10,60.0,WELCOME10,60.0,0.0,540.0,1.0,540.0,False,,
AD25BEF11D0C,order,2024-07-15 00:45:33,CUST0000747,PROD0077,Brazil,-14.235,-51.9253,LATAM,Direct Sales,PayPal,USD,3,25.0,N/A,0.0,11.25,86.25,1.0,86.25,False,,
09B8B30E1EEA,order,2025-02-14 08:41:41,CUST0002254,PROD0047,United States,39.8283,-98.5795,,Website,Invoice,USD,5,9.0,N/A,0.0,0.0,45.0,1.0,45.0,False,,
AFBD5C7C41A9,invoice,2025-03-08 13:46:06,CUST0002213,PROD0071,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,13.07,N/A,0.0,0.0,13.07,1.0,13.07,False,,
9E60143207CA,order,2025-04-30 23:07:30,CUST0001239,PROD0011,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,249.0,N/A,0.0,0.0,747.0,1.0,747.0,False,,
2C5CF351B686,order,2025-04-15 18:48:37,CUST0002473,PROD0053,United States,39.8283,-98.5795,,Website,Invoice,USD,1,29.0,N/A,0.0,0.0,29.0,1.0,29.0,False,,
55788F13190A,invoice,2025-10-12 09:42:24,CUST0001061,PROD0010,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,5,23.58,N/A,0.0,23.58,141.48,1.06,149.97,False,,
A314E411AA91,order,2025-10-08 16:10:57,CUST0001699,PROD0013,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,10,12.29,N/A,0.0,24.58,147.48,1.22,179.93,False,,
9E3B4DE17CEE,invoice,2025-10-14 13:01:52,CUST0003286,PROD0072,Netherlands,52.1326,5.2913,EU,Reseller,Invoice,EUR,3,252.26,N/A,0.0,151.36,908.14,1.06,962.63,False,,
D699478449C9,order,2025-05-20 20:34:44,CUST0003991,PROD0079,Brazil,-14.235,-51.9253,LATAM,Website,Invoice,USD,10,24.57,N/A,0.0,36.85,282.55,1.0,282.55,False,,
F35F0240941F,order,2024-11-28 17:10:55,CUST0000733,PROD0042,France,46.2276,2.2137,EU,Website,Invoice,EUR,5,113.21,N/A,0.0,113.21,679.26,1.06,720.02,False,,
C9ECBC0AD0A9,invoice,2024-06-15 00:58:13,CUST0001168,PROD0058,Germany,51.1657,10.4515,EU,Direct Sales,Invoice,EUR,3,47.17,BFCM20,28.3,28.3,141.51,1.06,150.0,False,,
2317C4F1DB71,order,2025-07-03 23:42:02,CUST0000826,PROD0067,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,5,15.51,LOYALTY15,11.63,15.51,81.43,1.22,99.34,False,,
73F108BD7D28,order,2024-09-27 12:47:18,CUST0001489,PROD0070,Canada,56.1304,-106.3468,,Reseller,PayPal,USD,20,234.95,N/A,0.0,234.95,4933.95,1.0,4933.95,True,2024-11-07 12:47:18,Billing error
27A6ED08C0F8,order,2025-08-01 21:47:30,CUST0002089,PROD0023,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,10,8.0,N/A,0.0,12.0,92.0,1.0,92.0,False,,
7D5F4C88B18D,order,2025-08-08 14:44:35,CUST0000818,PROD0088,Spain,40.4637,-3.7492,EU,Website,Wire,EUR,3,145.08,WELCOME10,43.52,87.05,478.77,1.06,507.5,False,,
635CB3E3DFCA,invoice,2025-08-23 04:16:40,CUST0003843,PROD0059,Australia,-25.2744,133.7751,APAC,Reseller,PayPal,AUD,1,43.94,N/A,0.0,4.39,48.33,0.66,31.9,False,,
009DE2EAFC4C,order,2025-10-08 17:31:23,CUST0003955,PROD0060,Australia,-25.2744,133.7751,APAC,Direct Sales,Wire,AUD,1,341.14,NEWCUSTOMER10,34.11,34.11,341.14,0.66,225.15,False,,
BA5F510F499B,order,2025-10-06 19:17:47,CUST0003354,PROD0090,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,153.78,BFCM10,15.38,0.0,138.4,1.0,138.4,False,,
67C7FECEAADD,order,2024-09-07 02:43:37,CUST0001097,PROD0085,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,3,12.4,N/A,0.0,1.86,39.06,1.0,39.06,False,,
F353F8AE4EA9,invoice,2024-12-31 02:14:16,CUST0003865,PROD0070,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,10,221.65,BFCM20,443.3,443.3,2216.5,1.06,2349.49,False,,
64A5E23928D7,order,2024-04-25 22:41:30,CUST0002326,PROD0031,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,15,12.0,N/A,0.0,27.0,207.0,1.0,207.0,False,,
03D96F573585,order,2025-02-10 20:20:19,CUST0001510,PROD0072,United States,39.8283,-98.5795,,Marketplace,Wire,USD,1,267.4,N/A,0.0,0.0,267.4,1.0,267.4,False,,
07E2411D5C11,order,2024-08-21 10:09:38,CUST0000631,PROD0074,Spain,40.4637,-3.7492,EU,Direct Sales,Invoice,EUR,3,252.26,N/A,0.0,151.36,908.14,1.06,962.63,False,,
60BE86D2C47D,order,2024-06-08 14:32:45,CUST0001841,PROD0081,Philippines,12.8797,121.774,APAC,Direct Sales,Credit Card,USD,10,29.18,N/A,0.0,43.77,335.57,1.0,335.57,False,,
42136D62618A,order,2024-11-23 14:00:17,CUST0000637,PROD0026,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,3,289.0,BFCM10,86.7,43.35,823.65,1.0,823.65,False,,
F100D7CDD265,invoice,2025-02-27 12:56:45,CUST0001664,PROD0100,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,316.27,N/A,0.0,0.0,1581.35,1.0,1581.35,False,,
A8BE87011AB3,invoice,2025-04-24 20:20:12,CUST0002172,PROD0017,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,15.57,N/A,0.0,3.11,18.68,1.22,22.79,True,2025-05-04 20:20:12,Billing error
F0522C866716,order,2025-04-04 05:37:22,CUST0001569,PROD0006,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,25,140.57,BFCM10,351.42,702.85,3865.68,1.06,4097.62,False,,
F1A2F202F28E,order,2025-07-21 05:24:23,CUST0003537,PROD0047,Canada,56.1304,-106.3468,,Reseller,Invoice,USD,1,9.0,LOYALTY15,1.35,0.45,8.1,1.0,8.1,False,,
F6755FCA2F2B,invoice,2024-04-24 14:08:25,CUST0001509,PROD0096,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,15,219.18,N/A,0.0,657.54,3945.24,1.22,4813.19,False,,
879BB9DAD1D6,invoice,2024-06-07 01:16:34,CUST0003693,PROD0092,Canada,56.1304,-106.3468,,Website,Credit Card,USD,15,234.95,NEWCUSTOMER10,352.42,176.21,3348.04,1.0,3348.04,False,,
4285D8DD90FD,order,2024-04-30 08:28:13,CUST0000423,PROD0004,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,282.08,N/A,0.0,56.42,338.5,1.06,358.81,False,,
F83E4F51C140,order,2024-05-30 23:30:27,CUST0002415,PROD0037,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,11.79,N/A,0.0,7.07,42.44,1.06,44.99,False,,
56AD024770D4,order,2025-09-22 01:01:39,CUST0003752,PROD0071,United States,39.8283,-98.5795,,Website,PayPal,USD,10,13.07,N/A,0.0,0.0,130.7,1.0,130.7,False,,
8EFBC62B336A,order,2025-04-29 13:44:20,CUST0003642,PROD0059,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,29.0,N/A,0.0,0.0,145.0,1.0,145.0,False,,
B6256A246D85,order,2024-08-16 19:09:31,CUST0002189,PROD0067,Canada,56.1304,-106.3468,,Website,PayPal,USD,1,18.92,SAVE5,0.95,0.95,18.92,1.0,18.92,False,,
E4F81C0188F1,order,2025-04-09 02:41:09,CUST0002958,PROD0002,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,499.0,N/A,0.0,0.0,7485.0,1.0,7485.0,False,,
1E0A3E5ED03F,order,2025-03-31 22:16:43,CUST0000870,PROD0018,United States,39.8283,-98.5795,,Website,Wire,USD,1,228.0,NEWCUSTOMER10,22.8,0.0,205.2,1.0,205.2,False,,
8628E3B7CC2A,order,2024-11-27 13:03:10,CUST0003401,PROD0057,Brazil,-14.235,-51.9253,LATAM,Partner,Credit Card,USD,10,5.0,N/A,0.0,7.5,57.5,1.0,57.5,False,,
B4BD47FB8AE1,order,2024-12-13 08:24:26,CUST0002113,PROD0038,Canada,56.1304,-106.3468,,Marketplace,Invoice,USD,1,125.0,BFCM10,12.5,6.25,118.75,1.0,118.75,False,,
61A9C85E2C81,order,2024-07-13 00:28:39,CUST0003858,PROD0012,France,46.2276,2.2137,EU,Website,PayPal,EUR,3,376.42,N/A,0.0,225.85,1355.11,1.06,1436.42,False,,
83FABE46FCA6,invoice,2025-07-06 23:44:11,CUST0003339,PROD0080,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,3,118.1,N/A,0.0,53.14,407.44,1.0,407.44,False,,
52E9C24F59C0,order,2025-04-10 20:44:22,CUST0003062,PROD0007,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,9.0,N/A,0.0,0.45,9.45,1.0,9.45,False,,
0796466D06B7,invoice,2024-12-27 20:44:04,CUST0002776,PROD0053,France,46.2276,2.2137,EU,Reseller,Invoice,EUR,1,27.36,BFCM10,2.74,5.47,30.09,1.06,31.9,False,,
0C32DD4243D9,invoice,2025-03-28 10:10:56,CUST0001376,PROD0068,Brazil,-14.235,-51.9253,LATAM,Partner,Invoice,USD,1,234.95,WELCOME10,23.5,35.24,246.69,1.0,246.69,True,2025-04-29 10:10:56,Billing error
D096A30BCE34,order,2025-01-23 05:13:55,CUST0000218,PROD0067,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,17.85,N/A,0.0,3.57,21.42,1.06,22.71,False,,
A18132D765CD,order,2025-10-20 11:25:24,CUST0000010,PROD0042,Spain,40.4637,-3.7492,EU,Reseller,Invoice,EUR,15,113.21,N/A,0.0,339.63,2037.78,1.06,2160.05,False,,
9B63DF2595DB,order,2025-09-18 00:02:36,CUST0001291,PROD0061,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,15.15,NEWCUSTOMER10,1.52,1.52,15.15,0.66,10.0,False,,
4E96C137A6FE,order,2025-03-07 07:44:38,CUST0001338,PROD0012,Germany,51.1657,10.4515,EU,Direct Sales,Credit Card,EUR,1,376.42,N/A,0.0,75.28,451.7,1.06,478.8,False,,
EEA046DEEB58,order,2024-08-05 01:58:23,CUST0001013,PROD0018,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,228.0,N/A,0.0,0.0,684.0,1.0,684.0,False,,
513FEA3FEFB2,order,2025-07-09 23:31:58,CUST0000478,PROD0078,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,3,316.27,N/A,0.0,47.44,996.25,1.0,996.25,False,,
378663FEC048,invoice,2024-07-08 05:12:46,CUST0000196,PROD0008,Germany,51.1657,10.4515,EU,Direct Sales,Invoice,EUR,1,83.96,N/A,0.0,16.79,100.75,1.06,106.8,False,,
169D3250D85C,invoice,2025-05-19 16:11:31,CUST0000832,PROD0074,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,267.4,SAVE5,40.11,0.0,762.09,1.0,762.09,False,,
0AD682EA172F,order,2024-11-20 10:46:30,CUST0001436,PROD0059,United States,39.8283,-98.5795,,Reseller,Invoice,USD,5,29.0,N/A,0.0,0.0,145.0,1.0,145.0,False,,
EF0BC3301ED0,order,2024-05-03 14:28:56,CUST0001742,PROD0049,Australia,-25.2744,133.7751,APAC,Marketplace,PayPal,AUD,5,19.7,N/A,0.0,9.85,108.35,0.66,71.51,False,,
B8C2CB957381,invoice,2025-06-22 22:29:50,CUST0000256,PROD0100,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,1,316.27,STUDENT20,63.25,47.44,300.46,1.0,300.46,False,,
185899ED4CD3,order,2024-07-25 18:29:12,CUST0001801,PROD0027,France,46.2276,2.2137,EU,Reseller,PayPal,EUR,3,6.6,BFCM20,3.96,3.96,19.8,1.06,20.99,False,,
F2D29A0ACE41,invoice,2025-10-07 22:12:03,CUST0000935,PROD0060,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,3,225.15,BFCM20,135.09,33.77,574.13,1.0,574.13,False,,
DD92774353D4,order,2024-05-21 10:33:49,CUST0000435,PROD0048,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,5,73.77,N/A,0.0,73.77,442.62,1.22,540.0,False,,
6B8C1237DF85,order,2025-05-17 05:19:37,CUST0001752,PROD0052,Germany,51.1657,10.4515,EU,Direct Sales,Credit Card,EUR,5,188.68,BFCM10,94.34,188.68,1037.74,1.06,1100.0,False,,
AAF6C6CF3417,order,2025-09-12 03:17:03,CUST0001078,PROD0049,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,5,19.7,SAVE5,4.93,9.85,103.42,0.66,68.26,False,,
4F6A5AFAF65E,order,2025-03-14 00:27:25,CUST0003891,PROD0041,Canada,56.1304,-106.3468,,Reseller,Invoice,USD,5,12.0,N/A,0.0,3.0,63.0,1.0,63.0,False,,
B08996E239F9,order,2024-12-15 18:19:49,CUST0003468,PROD0005,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,10,22.73,SAVE5,11.37,22.73,238.66,0.66,157.52,False,,
69AC68F122DB,order,2025-07-11 16:49:08,CUST0001511,PROD0045,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,10,22.73,N/A,0.0,22.73,250.03,0.66,165.02,False,,
35FCF42F56D7,order,2025-06-13 22:51:18,CUST0000856,PROD0009,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,4,301.52,N/A,0.0,120.61,1326.69,0.66,875.62,False,,
F1820AA8EEAD,order,2025-06-22 18:51:51,CUST0000260,PROD0080,Germany,51.1657,10.4515,EU,Website,PayPal,EUR,10,111.42,N/A,0.0,222.84,1337.04,1.06,1417.26,False,,
0664695FFB2C,order,2025-07-27 18:58:16,CUST0003792,PROD0016,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,5,159.09,LOYALTY15,119.32,79.55,755.68,0.66,498.75,False,,
99D09C293D82,order,2025-05-26 06:15:03,CUST0001516,PROD0038,United States,39.8283,-98.5795,,Website,PayPal,USD,15,125.0,SALE15,281.25,0.0,1593.75,1.0,1593.75,False,,
73CC90DDE339,order,2024-08-12 05:23:57,CUST0001265,PROD0045,United States,39.8283,-98.5795,,Website,Invoice,USD,20,15.0,N/A,0.0,0.0,300.0,1.0,300.0,False,,
D3BCFCE2C236,order,2024-06-07 06:51:18,CUST0003369,PROD0018,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,5,345.45,N/A,0.0,172.73,1899.98,0.66,1253.99,False,,
C7FB2BCD937B,invoice,2025-05-04 22:28:01,CUST0001069,PROD0016,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,3,99.06,N/A,0.0,59.44,356.62,1.06,378.02,False,,
A3CD58B564BB,order,2024-09-25 01:34:46,CUST0000460,PROD0023,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,3,8.0,N/A,0.0,0.0,24.0,1.0,24.0,False,,
6B819D2E6CE1,invoice,2025-09-13 05:38:48,CUST0000447,PROD0052,Australia,-25.2744,133.7751,APAC,Marketplace,Wire,AUD,5,303.03,N/A,0.0,151.51,1666.66,0.66,1100.0,False,,
EE1F5011916C,order,2024-09-06 16:05:11,CUST0002562,PROD0051,United Kingdom,55.3781,-3.436,EU,Marketplace,Invoice,GBP,5,16.39,LOYALTY15,12.29,16.39,86.05,1.22,104.98,False,,
C8E58392798C,order,2024-11-29 05:14:02,CUST0003306,PROD0058,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,50.0,SALE15,7.5,0.0,42.5,1.0,42.5,False,,
9139DB055658,order,2024-07-26 09:18:45,CUST0003925,PROD0100,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,3,479.2,N/A,0.0,143.76,1581.36,0.66,1043.7,False,,
C9FE33C2FFA8,invoice,2025-10-16 03:30:04,CUST0003758,PROD0035,Germany,51.1657,10.4515,EU,Partner,Credit Card,EUR,1,15.09,N/A,0.0,3.02,18.11,1.06,19.2,False,,
21711F4F49F6,order,2025-06-23 08:27:52,CUST0001255,PROD0076,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,316.27,N/A,0.0,0.0,3162.7,1.0,3162.7,False,,
7CCA2F1ADC81,invoice,2025-03-18 04:09:04,CUST0001315,PROD0016,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,99.06,BFCM20,19.81,19.81,99.06,1.06,105.0,False,,
3465EF0611CB,order,2025-07-10 22:32:13,CUST0001521,PROD0063,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,9.88,SAVE5,7.41,0.0,140.79,1.0,140.79,False,,
0430D131488D,order,2025-09-14 16:17:22,CUST0002134,PROD0015,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,5,8.75,N/A,0.0,0.0,43.75,1.0,43.75,False,,
CC8EDCE451E0,order,2025-01-05 20:56:27,CUST0003237,PROD0051,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20.0,SALE15,3.0,0.0,17.0,1.0,17.0,False,,
62F472775499,invoice,2024-11-15 12:11:16,CUST0002763,PROD0060,United States,39.8283,-98.5795,,Direct Sales,Wire,USD,10,225.15,NEWCUSTOMER10,225.15,0.0,2026.35,1.0,2026.35,False,,
001C2C046970,order,2025-07-29 01:37:05,CUST0003178,PROD0020,United Kingdom,55.3781,-3.436,EU,Website,PayPal,GBP,1,118.03,N/A,0.0,23.61,141.64,1.22,172.8,False,,
CC0A8AF31D6E,invoice,2024-06-25 15:08:36,CUST0003678,PROD0054,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,290.0,N/A,0.0,0.0,290.0,1.0,290.0,False,,
